domain,status,premium,reg_price,renew_price
dingus.beauty,AVAILABLE,0,1.54,12.98
dingus.beer,AVAILABLE,0,1.54,26.26
dingus.best,AVAILABLE,0,1.72,15.96
dingus.click,UNAVAILABLE,0,1.54,10.81
dingus.garden,AVAILABLE,0,1.54,26.26
dingus.hair,AVAILABLE,0,1.54,12.98
dingus.monster,AVAILABLE,0,1.54,12.98
dingus.rest,AVAILABLE,0,1.54,26.26
dingus.skin,AVAILABLE,0,1.54,12.98
dingus.surf,AVAILABLE,0,1.54,26.26
dinky.lol,UNAVAILABLE,0,1.54,26.26
dinky.space,AVAILABLE,1,68.75,273.44
dinky.pics,AVAILABLE,0,1.54,26.26
dinky.quest,AVAILABLE,0,1.54,12.98
dinky.mom,AVAILABLE,0,1.54,26.26
dinky.beauty,AVAILABLE,0,1.54,12.98
dinky.beer,AVAILABLE,0,1.54,26.26
dinky.best,AVAILABLE,0,1.72,15.96
dinky.click,AVAILABLE,1,76.94,109.69
dinky.garden,AVAILABLE,0,1.54,26.26
dinky.hair,AVAILABLE,0,1.54,12.98
dinky.monster,AVAILABLE,0,1.54,12.98
dinky.rest,AVAILABLE,0,1.54,26.26
dinky.skin,AVAILABLE,0,1.54,12.98
dinky.surf,AVAILABLE,0,1.54,26.26
dint.lol,AVAILABLE,0,1.54,26.26
dint.space,AVAILABLE,1,27.82,109.69
dint.pics,AVAILABLE,0,1.54,26.26
dint.quest,AVAILABLE,0,1.54,12.98
dint.mom,AVAILABLE,0,1.54,26.26
dint.beauty,AVAILABLE,0,1.54,12.98
dint.beer,AVAILABLE,0,1.54,26.26
dint.best,AVAILABLE,0,1.72,15.96
dint.click,AVAILABLE,1,76.94,109.69
dint.garden,AVAILABLE,0,1.54,26.26
dint.hair,AVAILABLE,0,1.54,12.98
dint.monster,AVAILABLE,0,1.54,12.98
dint.rest,AVAILABLE,0,1.54,26.26
dint.skin,AVAILABLE,0,1.54,12.98
dint.surf,AVAILABLE,0,1.54,26.26
diwan.lol,AVAILABLE,0,1.54,26.26
diwan.space,AVAILABLE,1,68.75,273.44
diwan.pics,AVAILABLE,0,1.54,26.26
diwan.quest,AVAILABLE,0,1.54,12.98
diwan.mom,AVAILABLE,0,1.54,26.26
diwan.beauty,AVAILABLE,0,1.54,12.98
diwan.beer,AVAILABLE,0,1.54,26.26
diwan.best,AVAILABLE,0,1.72,15.96
diwan.click,AVAILABLE,1,76.94,109.69
diwan.garden,AVAILABLE,0,1.54,26.26
diwan.hair,AVAILABLE,0,1.54,12.98
diwan.monster,AVAILABLE,0,1.54,12.98
diwan.rest,AVAILABLE,0,1.54,26.26
diwan.skin,AVAILABLE,0,1.54,12.98
diwan.surf,AVAILABLE,0,1.54,26.26
dolce.lol,AVAILABLE,0,1.54,26.26
dolce.space,AVAILABLE,1,68.75,273.44
dolce.pics,AVAILABLE,0,1.54,26.26
dolce.quest,AVAILABLE,0,1.54,12.98
dolce.mom,AVAILABLE,0,1.54,26.26
dolce.beauty,UNAVAILABLE,0,1.54,12.98
dolce.beer,UNAVAILABLE,0,1.54,26.26
dolce.best,AVAILABLE,0,1.72,15.96
dolce.click,AVAILABLE,1,382.61,546.35
dolce.garden,AVAILABLE,0,1.54,26.26
dolce.hair,AVAILABLE,0,1.54,12.98
dolce.monster,AVAILABLE,0,1.54,12.98
dolce.rest,AVAILABLE,1,688.27,983.02
dolce.skin,UNAVAILABLE,0,1.54,12.98
dolce.surf,AVAILABLE,0,1.54,26.26
dolci.lol,AVAILABLE,0,1.54,26.26
dolci.space,AVAILABLE,1,68.75,273.44
dolci.pics,AVAILABLE,0,1.54,26.26
dolci.quest,AVAILABLE,0,1.54,12.98
dolci.mom,AVAILABLE,0,1.54,26.26
dolci.beauty,AVAILABLE,0,1.54,12.98
dolci.beer,AVAILABLE,0,1.54,26.26
dolci.best,AVAILABLE,0,1.72,15.96
dolci.click,AVAILABLE,1,76.94,109.69
dolci.garden,AVAILABLE,0,1.54,26.26
dolci.hair,AVAILABLE,0,1.54,12.98
dolci.monster,AVAILABLE,0,1.54,12.98
dolci.rest,AVAILABLE,1,69.30,98.77
dolci.skin,AVAILABLE,0,1.54,12.98
dolci.surf,AVAILABLE,0,1.54,26.26
dolt.lol,UNAVAILABLE,0,1.54,26.26
dolt.space,AVAILABLE,1,68.75,273.44
dolt.pics,AVAILABLE,0,1.54,26.26
dolt.quest,PENDING,0,0.00,0.00
dolt.mom,AVAILABLE,0,1.54,26.26
dolt.beauty,PENDING,0,0.00,0.00
dolt.beer,AVAILABLE,0,1.54,26.26
dolt.best,PENDING,0,0.00,0.00
dolt.click,AVAILABLE,1,76.94,109.69
dolt.garden,AVAILABLE,0,1.54,26.26
dolt.hair,PENDING,0,0.00,0.00
dolt.monster,PENDING,0,0.00,0.00
dolt.rest,AVAILABLE,0,1.54,26.26
dolt.skin,PENDING,0,0.00,0.00
dolt.surf,AVAILABLE,0,1.54,26.26
donk.lol,PENDING,0,0.00,0.00
donk.space,PENDING,0,0.00,0.00
donk.pics,PENDING,0,0.00,0.00
donk.quest,AVAILABLE,0,1.54,12.98
donk.mom,PENDING,0,0.00,0.00
donk.beauty,AVAILABLE,0,1.54,12.98
donk.beer,AVAILABLE,0,1.54,26.26
donk.best,AVAILABLE,0,1.72,15.96
donk.click,PENDING,0,0.00,0.00
donk.garden,AVAILABLE,0,1.54,26.26
donk.hair,AVAILABLE,0,1.54,12.98
donk.monster,AVAILABLE,0,1.54,12.98
donk.rest,PENDING,0,0.00,0.00
donk.skin,AVAILABLE,0,1.54,12.98
donk.surf,AVAILABLE,0,1.54,26.26
doofus.lol,UNAVAILABLE,0,1.54,26.26
doofus.space,AVAILABLE,1,27.82,109.69
doofus.pics,AVAILABLE,0,1.54,26.26
doofus.quest,UNAVAILABLE,0,1.54,12.98
doofus.mom,AVAILABLE,0,1.54,26.26
doofus.beauty,AVAILABLE,0,1.54,12.98
doofus.beer,AVAILABLE,0,1.54,26.26
doofus.best,AVAILABLE,0,1.72,15.96
doofus.click,AVAILABLE,0,1.54,10.81
doofus.garden,AVAILABLE,0,1.54,26.26
doofus.hair,AVAILABLE,0,1.54,12.98
doofus.monster,AVAILABLE,0,1.54,12.98
doofus.rest,AVAILABLE,0,1.54,26.26
doofus.skin,AVAILABLE,0,1.54,12.98
doofus.surf,AVAILABLE,0,1.54,26.26
dork.lol,UNAVAILABLE,0,1.54,26.26
dork.space,UNAVAILABLE,0,1.96,26.26
dork.pics,AVAILABLE,0,1.54,26.26
dork.quest,UNAVAILABLE,0,1.54,12.98
dork.mom,AVAILABLE,0,1.54,26.26
dork.beauty,AVAILABLE,0,1.54,12.98
dork.beer,AVAILABLE,0,1.54,26.26
dork.best,AVAILABLE,0,1.72,15.96
dork.click,AVAILABLE,0,1.54,10.81
dork.garden,AVAILABLE,0,1.54,26.26
dork.hair,AVAILABLE,0,1.54,12.98
dork.monster,AVAILABLE,0,1.54,12.98
dork.rest,AVAILABLE,0,1.54,26.26
dork.skin,AVAILABLE,0,1.54,12.98
dork.surf,UNAVAILABLE,0,1.54,26.26
dormer.lol,AVAILABLE,1,2183.84,2183.84
dormer.space,AVAILABLE,1,68.75,273.44
dormer.pics,AVAILABLE,1,2183.84,2183.84
dormer.quest,AVAILABLE,1,2183.84,2183.84
dormer.mom,AVAILABLE,1,2183.84,2183.84
dormer.beauty,AVAILABLE,1,2183.84,2183.84
dormer.beer,UNAVAILABLE,0,1.54,26.26
dormer.best,AVAILABLE,0,1.72,15.96
dormer.click,AVAILABLE,1,76.94,109.69
dormer.garden,AVAILABLE,0,1.54,26.26
dormer.hair,AVAILABLE,1,2183.84,2183.84
dormer.monster,AVAILABLE,0,1.54,12.98
dormer.rest,AVAILABLE,0,1.54,26.26
dormer.skin,AVAILABLE,1,2183.84,2183.84
dormer.surf,AVAILABLE,0,1.54,26.26
dotty.lol,PENDING,0,0.00,0.00
dotty.space,AVAILABLE,1,68.75,273.44
dotty.pics,PENDING,0,0.00,0.00
dotty.quest,AVAILABLE,0,1.54,12.98
dotty.mom,PENDING,0,0.00,0.00
dotty.beauty,AVAILABLE,0,1.54,12.98
dotty.beer,AVAILABLE,1,44.19,27.82
dotty.best,AVAILABLE,0,1.72,15.96
dotty.click,PENDING,0,0.00,0.00
dotty.garden,AVAILABLE,0,1.54,26.26
dotty.hair,AVAILABLE,0,1.54,12.98
dotty.monster,UNAVAILABLE,0,1.54,12.98
dotty.rest,PENDING,0,0.00,0.00
dotty.skin,AVAILABLE,0,1.54,12.98
dotty.surf,AVAILABLE,0,1.54,26.26
douse.lol,AVAILABLE,0,1.54,26.26
douse.space,AVAILABLE,1,68.75,273.44
douse.pics,AVAILABLE,0,1.54,26.26
douse.quest,AVAILABLE,0,1.54,12.98
douse.mom,AVAILABLE,0,1.54,26.26
douse.beauty,AVAILABLE,0,1.54,12.98
douse.beer,AVAILABLE,0,1.54,26.26
douse.best,AVAILABLE,0,1.72,15.96
douse.click,AVAILABLE,1,76.94,109.69
douse.garden,AVAILABLE,0,1.54,26.26
douse.hair,AVAILABLE,0,1.54,12.98
douse.monster,AVAILABLE,0,1.54,12.98
douse.rest,AVAILABLE,0,1.54,26.26
douse.skin,AVAILABLE,0,1.54,12.98
douse.surf,AVAILABLE,0,1.54,26.26
dowdy.lol,AVAILABLE,0,1.54,26.26
dowdy.space,AVAILABLE,1,68.75,273.44
dowdy.pics,AVAILABLE,0,1.54,26.26
dowdy.quest,AVAILABLE,0,1.54,12.98
dowdy.mom,AVAILABLE,0,1.54,26.26
dowdy.beauty,AVAILABLE,0,1.54,12.98
dowdy.beer,AVAILABLE,0,1.54,26.26
dowdy.best,AVAILABLE,0,1.72,15.96
dowdy.click,AVAILABLE,0,1.54,10.81
dowdy.garden,AVAILABLE,0,1.54,26.26
dowdy.hair,AVAILABLE,0,1.54,12.98
dowdy.monster,AVAILABLE,0,1.54,12.98
dowdy.rest,AVAILABLE,0,1.54,26.26
dowdy.skin,AVAILABLE,0,1.54,12.98
dowdy.surf,AVAILABLE,0,1.54,26.26
dreck.lol,AVAILABLE,0,1.54,26.26
dreck.space,AVAILABLE,1,27.82,109.69
dreck.pics,AVAILABLE,0,1.54,26.26
dreck.quest,AVAILABLE,0,1.54,12.98
dreck.mom,AVAILABLE,0,1.54,26.26
dreck.beauty,AVAILABLE,0,1.54,12.98
dreck.beer,AVAILABLE,0,1.54,26.26
dreck.best,AVAILABLE,0,1.72,15.96
dreck.click,AVAILABLE,1,76.94,109.69
dreck.garden,AVAILABLE,0,1.54,26.26
dreck.hair,AVAILABLE,0,1.54,12.98
dreck.monster,AVAILABLE,0,1.54,12.98
dreck.rest,AVAILABLE,0,1.54,26.26
dreck.skin,AVAILABLE,0,1.54,12.98
dreck.surf,AVAILABLE,0,1.54,26.26
dredge.lol,AVAILABLE,0,1.54,26.26
dredge.space,AVAILABLE,1,68.75,273.44
dredge.pics,AVAILABLE,0,1.54,26.26
dredge.quest,AVAILABLE,0,1.54,12.98
dredge.mom,AVAILABLE,0,1.54,26.26
dredge.beauty,AVAILABLE,0,1.54,12.98
dredge.beer,UNAVAILABLE,0,1.54,26.26
dredge.best,AVAILABLE,0,1.72,15.96
dredge.click,AVAILABLE,0,1.54,10.81
dredge.garden,AVAILABLE,0,1.54,26.26
dredge.hair,AVAILABLE,0,1.54,12.98
dredge.monster,AVAILABLE,0,1.54,12.98
dredge.rest,AVAILABLE,0,1.54,26.26
dredge.skin,AVAILABLE,0,1.54,12.98
dredge.surf,AVAILABLE,0,1.54,26.26
dreich.lol,AVAILABLE,0,1.54,26.26
dreich.space,AVAILABLE,1,27.82,109.69
dreich.pics,AVAILABLE,0,1.54,26.26
dreich.quest,AVAILABLE,0,1.54,12.98
dreich.mom,AVAILABLE,0,1.54,26.26
dreich.beauty,AVAILABLE,0,1.54,12.98
dreich.beer,PENDING,0,0.00,0.00
dreich.best,AVAILABLE,0,1.72,15.96
dreich.click,AVAILABLE,0,1.54,10.81
dreich.garden,PENDING,0,0.00,0.00
dreich.hair,AVAILABLE,0,1.54,12.98
dreich.monster,AVAILABLE,0,1.54,12.98
dreich.rest,AVAILABLE,0,1.54,26.26
dreich.skin,AVAILABLE,0,1.54,12.98
dreich.surf,PENDING,0,0.00,0.00
drool.lol,UNAVAILABLE,0,1.54,26.26
drool.space,AVAILABLE,1,68.75,273.44
drool.pics,AVAILABLE,0,1.54,26.26
drool.quest,AVAILABLE,0,1.54,12.98
drool.mom,AVAILABLE,0,1.54,26.26
drool.beauty,AVAILABLE,0,1.54,12.98
drool.beer,AVAILABLE,0,1.54,26.26
drool.best,AVAILABLE,0,1.72,15.96
drool.click,AVAILABLE,1,76.94,109.69
drool.garden,AVAILABLE,0,1.54,26.26
drool.hair,AVAILABLE,0,1.54,12.98
drool.monster,AVAILABLE,0,1.54,12.98
drool.rest,AVAILABLE,0,1.54,26.26
drool.skin,AVAILABLE,0,1.54,12.98
drool.surf,AVAILABLE,0,1.54,26.26
dubbel.lol,AVAILABLE,0,1.54,26.26
dubbel.space,AVAILABLE,0,1.96,26.26
dubbel.pics,AVAILABLE,0,1.54,26.26
dubbel.quest,AVAILABLE,0,1.54,12.98
dubbel.mom,AVAILABLE,0,1.54,26.26
dubbel.beauty,AVAILABLE,0,1.54,12.98
dubbel.beer,UNAVAILABLE,0,1.54,26.26
dubbel.best,AVAILABLE,0,1.72,15.96
dubbel.click,UNAVAILABLE,0,1.54,10.81
dubbel.garden,AVAILABLE,0,1.54,26.26
dubbel.hair,AVAILABLE,0,1.54,12.98
dubbel.monster,AVAILABLE,0,1.54,12.98
dubbel.rest,AVAILABLE,0,1.54,26.26
dubbel.skin,AVAILABLE,0,1.54,12.98
dubbel.surf,AVAILABLE,0,1.54,26.26
dukkah.lol,AVAILABLE,0,1.54,26.26
dukkah.space,AVAILABLE,0,1.96,26.26
dukkah.pics,AVAILABLE,0,1.54,26.26
dukkah.quest,AVAILABLE,0,1.54,12.98
dukkah.mom,AVAILABLE,0,1.54,26.26
dukkah.beauty,AVAILABLE,0,1.54,12.98
dukkah.beer,AVAILABLE,0,1.54,26.26
dukkah.best,AVAILABLE,0,1.72,15.96
dukkah.click,AVAILABLE,0,1.54,10.81
dukkah.garden,AVAILABLE,0,1.54,26.26
dukkah.hair,AVAILABLE,0,1.54,12.98
dukkah.monster,AVAILABLE,0,1.54,12.98
dukkah.rest,AVAILABLE,0,1.54,26.26
dukkah.skin,AVAILABLE,0,1.54,12.98
dukkah.surf,AVAILABLE,0,1.54,26.26
dulce.lol,AVAILABLE,0,1.54,26.26
dulce.space,UNAVAILABLE,1,68.75,273.44
dulce.pics,AVAILABLE,0,1.54,26.26
dulce.quest,AVAILABLE,0,1.54,12.98
dulce.mom,AVAILABLE,0,1.54,26.26
dulce.beauty,UNAVAILABLE,0,1.54,12.98
dulce.beer,AVAILABLE,0,1.54,26.26
dulce.best,AVAILABLE,0,1.72,15.96
dulce.click,AVAILABLE,0,1.54,10.81
dulce.garden,AVAILABLE,0,1.54,26.26
dulce.hair,AVAILABLE,0,1.54,12.98
dulce.monster,AVAILABLE,0,1.54,12.98
dulce.rest,AVAILABLE,0,1.54,26.26
dulce.skin,AVAILABLE,0,1.54,12.98
dulce.surf,AVAILABLE,0,1.54,26.26
dunce.lol,AVAILABLE,0,1.54,26.26
dunce.space,AVAILABLE,1,27.82,109.69
dunce.pics,AVAILABLE,0,1.54,26.26
dunce.quest,AVAILABLE,0,1.54,12.98
dunce.mom,AVAILABLE,0,1.54,26.26
dunce.beauty,AVAILABLE,0,1.54,12.98
dunce.beer,AVAILABLE,0,1.54,26.26
dunce.best,AVAILABLE,0,1.72,15.96
dunce.click,AVAILABLE,1,76.94,109.69
dunce.garden,AVAILABLE,0,1.54,26.26
dunce.hair,AVAILABLE,0,1.54,12.98
dunce.monster,AVAILABLE,0,1.54,12.98
dunce.rest,AVAILABLE,0,1.54,26.26
dunce.skin,AVAILABLE,0,1.54,12.98
dunce.surf,AVAILABLE,0,1.54,26.26
dunkel.lol,AVAILABLE,0,1.54,26.26
dunkel.space,AVAILABLE,1,68.75,273.44
dunkel.pics,AVAILABLE,0,1.54,26.26
dunkel.quest,AVAILABLE,0,1.54,12.98
dunkel.mom,AVAILABLE,0,1.54,26.26
dunkel.beauty,AVAILABLE,0,1.54,12.98
dunkel.beer,UNAVAILABLE,0,1.54,26.26
dunkel.best,AVAILABLE,0,1.72,15.96
dunkel.click,AVAILABLE,0,1.54,10.81
dunkel.garden,AVAILABLE,0,1.54,26.26
dunkel.hair,AVAILABLE,0,1.54,12.98
dunkel.monster,AVAILABLE,0,1.54,12.98
dunkel.rest,AVAILABLE,0,1.54,26.26
dunkel.skin,AVAILABLE,0,1.54,12.98
dunkel.surf,AVAILABLE,0,1.54,26.26
dweeb.lol,UNAVAILABLE,0,1.54,26.26
dweeb.space,UNAVAILABLE,0,1.96,15.96
dweeb.pics,AVAILABLE,0,1.54,26.26
dweeb.quest,AVAILABLE,0,1.54,12.98
dweeb.mom,AVAILABLE,0,1.54,26.26
dweeb.beauty,AVAILABLE,0,1.54,12.98
dweeb.beer,AVAILABLE,0,1.54,26.26
dweeb.best,AVAILABLE,0,1.72,15.96
dweeb.click,AVAILABLE,0,1.54,10.81
dweeb.garden,AVAILABLE,0,1.54,26.26
dweeb.hair,AVAILABLE,0,1.54,12.98
dweeb.monster,AVAILABLE,0,1.54,12.98
dweeb.rest,AVAILABLE,0,1.54,26.26
dweeb.skin,AVAILABLE,0,1.54,12.98
dweeb.surf,AVAILABLE,0,1.54,26.26
ebb.lol,UNAVAILABLE,0,1.54,26.26
ebb.space,AVAILABLE,1,68.75,273.44
ebb.pics,AVAILABLE,0,1.54,26.26
ebb.quest,AVAILABLE,0,1.54,12.98
ebb.mom,AVAILABLE,0,1.54,26.26
ebb.beauty,AVAILABLE,0,1.54,12.98
ebb.beer,AVAILABLE,1,44.19,27.82
ebb.best,AVAILABLE,0,1.72,15.96
ebb.click,AVAILABLE,1,76.94,109.69
ebb.garden,AVAILABLE,1,44.19,27.82
ebb.hair,AVAILABLE,0,1.54,12.98
ebb.monster,AVAILABLE,0,1.54,12.98
ebb.rest,AVAILABLE,0,1.54,26.26
ebb.skin,AVAILABLE,0,1.54,12.98
ebb.surf,AVAILABLE,1,437.19,27.82
ecru.lol,AVAILABLE,0,1.54,26.26
ecru.space,AVAILABLE,1,27.82,109.69
ecru.pics,UNAVAILABLE,0,1.54,26.26
ecru.quest,AVAILABLE,0,1.54,12.98
ecru.mom,AVAILABLE,0,1.54,26.26
ecru.beauty,AVAILABLE,0,1.54,12.98
ecru.beer,AVAILABLE,0,1.54,26.26
ecru.best,AVAILABLE,0,1.72,15.96
ecru.click,AVAILABLE,1,76.94,109.69
ecru.garden,AVAILABLE,0,1.54,26.26
ecru.hair,AVAILABLE,0,1.54,12.98
ecru.monster,AVAILABLE,0,1.54,12.98
ecru.rest,AVAILABLE,0,1.54,26.26
ecru.skin,AVAILABLE,0,1.54,12.98
ecru.surf,AVAILABLE,0,1.54,26.26
elemi.lol,AVAILABLE,0,1.54,26.26
elemi.space,AVAILABLE,1,27.82,109.69
elemi.pics,AVAILABLE,0,1.54,26.26
elemi.quest,AVAILABLE,0,1.54,12.98
elemi.mom,AVAILABLE,0,1.54,26.26
elemi.beauty,AVAILABLE,0,1.54,12.98
elemi.beer,AVAILABLE,0,1.54,26.26
elemi.best,AVAILABLE,0,1.72,15.96
elemi.click,AVAILABLE,1,76.94,109.69
elemi.garden,AVAILABLE,0,1.54,26.26
elemi.hair,AVAILABLE,0,1.54,12.98
elemi.monster,AVAILABLE,0,1.54,12.98
elemi.rest,AVAILABLE,0,1.54,26.26
elemi.skin,AVAILABLE,0,1.54,12.98
elemi.surf,AVAILABLE,0,1.54,26.26
elide.lol,PENDING,0,0.00,0.00
elide.space,PENDING,0,0.00,0.00
elide.pics,PENDING,0,0.00,0.00
elide.quest,PENDING,0,0.00,0.00
elide.mom,PENDING,0,0.00,0.00
elide.beauty,PENDING,0,0.00,0.00
elide.beer,PENDING,0,0.00,0.00
elide.best,PENDING,0,0.00,0.00
elide.click,PENDING,0,0.00,0.00
elide.garden,PENDING,0,0.00,0.00
elide.hair,PENDING,0,0.00,0.00
elide.monster,PENDING,0,0.00,0.00
elide.rest,PENDING,0,0.00,0.00
elide.skin,PENDING,0,0.00,0.00
elide.surf,PENDING,0,0.00,0.00
elude.lol,PENDING,0,0.00,0.00
elude.space,AVAILABLE,1,27.82,109.69
elude.pics,PENDING,0,0.00,0.00
elude.quest,AVAILABLE,0,1.54,12.98
elude.mom,PENDING,0,0.00,0.00
elude.beauty,AVAILABLE,0,1.54,12.98
elude.beer,AVAILABLE,0,1.54,26.26
elude.best,AVAILABLE,0,1.72,15.96
elude.click,PENDING,0,0.00,0.00
elude.garden,AVAILABLE,0,1.54,26.26
elude.hair,AVAILABLE,0,1.54,12.98
elude.monster,AVAILABLE,0,1.54,12.98
elude.rest,PENDING,0,0.00,0.00
elude.skin,AVAILABLE,0,1.54,12.98
elude.surf,AVAILABLE,0,1.54,26.26
etch.lol,UNAVAILABLE,0,1.54,26.26
etch.space,UNAVAILABLE,0,1.96,26.26
etch.pics,AVAILABLE,0,1.54,26.26
etch.quest,AVAILABLE,0,1.54,12.98
etch.mom,AVAILABLE,0,1.54,26.26
etch.beauty,AVAILABLE,0,1.54,12.98
etch.beer,AVAILABLE,0,1.54,26.26
etch.best,AVAILABLE,0,1.72,15.96
etch.click,AVAILABLE,1,76.94,109.69
etch.garden,UNAVAILABLE,0,1.54,26.26
etch.hair,AVAILABLE,0,1.54,12.98
etch.monster,AVAILABLE,0,1.54,12.98
etch.rest,AVAILABLE,0,1.54,26.26
etch.skin,AVAILABLE,0,1.54,12.98
etch.surf,AVAILABLE,0,1.54,26.26
faena.lol,AVAILABLE,0,1.54,26.26
faena.space,AVAILABLE,1,27.82,109.69
faena.pics,AVAILABLE,0,1.54,26.26
faena.quest,AVAILABLE,0,1.54,12.98
faena.mom,AVAILABLE,0,1.54,26.26
faena.beauty,AVAILABLE,0,1.54,12.98
faena.beer,AVAILABLE,0,1.54,26.26
faena.best,AVAILABLE,0,1.72,15.96
faena.click,AVAILABLE,1,382.61,546.35
faena.garden,AVAILABLE,0,1.54,26.26
faena.hair,AVAILABLE,0,1.54,12.98
faena.monster,AVAILABLE,0,1.54,12.98
faena.rest,AVAILABLE,0,1.54,26.26
faena.skin,AVAILABLE,0,1.54,12.98
faena.surf,AVAILABLE,0,1.54,26.26
fete.lol,AVAILABLE,0,1.54,26.26
fete.space,UNAVAILABLE,0,1.96,26.26
fete.pics,UNAVAILABLE,0,1.54,26.26
fete.quest,AVAILABLE,0,1.54,12.98
fete.mom,AVAILABLE,0,1.54,26.26
fete.beauty,AVAILABLE,0,1.54,12.98
fete.beer,UNAVAILABLE,0,1.54,26.26
fete.best,AVAILABLE,0,1.72,15.96
fete.click,AVAILABLE,1,76.94,109.69
fete.garden,AVAILABLE,0,1.54,26.26
fete.hair,AVAILABLE,0,1.54,12.98
fete.monster,UNAVAILABLE,0,1.54,12.98
fete.rest,AVAILABLE,0,1.54,26.26
fete.skin,AVAILABLE,0,1.54,12.98
fete.surf,AVAILABLE,0,1.54,26.26
filar.lol,AVAILABLE,0,1.54,26.26
filar.space,AVAILABLE,1,27.82,109.69
filar.pics,AVAILABLE,0,1.54,26.26
filar.quest,AVAILABLE,0,1.54,12.98
filar.mom,AVAILABLE,0,1.54,26.26
filar.beauty,AVAILABLE,0,1.54,12.98
filar.beer,AVAILABLE,0,1.54,26.26
filar.best,AVAILABLE,0,1.72,15.96
filar.click,AVAILABLE,1,76.94,109.69
filar.garden,AVAILABLE,0,1.54,26.26
filar.hair,AVAILABLE,0,1.54,12.98
filar.monster,AVAILABLE,0,1.54,12.98
filar.rest,AVAILABLE,0,1.54,26.26
filar.skin,AVAILABLE,0,1.54,12.98
filar.surf,AVAILABLE,0,1.54,26.26
finial.lol,AVAILABLE,0,1.54,26.26
finial.space,AVAILABLE,1,27.82,109.69
finial.pics,AVAILABLE,0,1.54,26.26
finial.quest,AVAILABLE,0,1.54,12.98
finial.mom,AVAILABLE,0,1.54,26.26
finial.beauty,AVAILABLE,0,1.54,12.98
finial.beer,AVAILABLE,0,1.54,26.26
finial.best,AVAILABLE,0,1.72,15.96
finial.click,AVAILABLE,0,1.54,10.81
finial.garden,AVAILABLE,0,1.54,26.26
finial.hair,AVAILABLE,0,1.54,12.98
finial.monster,AVAILABLE,0,1.54,12.98
finial.rest,AVAILABLE,0,1.54,26.26
finial.skin,AVAILABLE,0,1.54,12.98
finial.surf,AVAILABLE,0,1.54,26.26
flail.lol,AVAILABLE,0,1.54,26.26
flail.space,PENDING,0,0.00,0.00
flail.pics,AVAILABLE,0,1.54,26.26
flail.quest,AVAILABLE,0,1.54,12.98
flail.mom,AVAILABLE,0,1.54,26.26
flail.beauty,AVAILABLE,0,1.54,12.98
flail.beer,AVAILABLE,0,1.54,26.26
flail.best,AVAILABLE,0,1.72,15.96
flail.click,AVAILABLE,1,76.94,109.69
flail.garden,AVAILABLE,0,1.54,26.26
flail.hair,AVAILABLE,0,1.54,12.98
flail.monster,AVAILABLE,0,1.54,12.98
flail.rest,AVAILABLE,0,1.54,26.26
flail.skin,AVAILABLE,0,1.54,12.98
flail.surf,AVAILABLE,0,1.54,26.26
flaky.lol,UNAVAILABLE,0,1.54,26.26
flaky.space,UNAVAILABLE,0,1.96,26.26
flaky.pics,AVAILABLE,0,1.54,26.26
flaky.quest,AVAILABLE,0,1.54,12.98
flaky.mom,AVAILABLE,0,1.54,26.26
flaky.beauty,AVAILABLE,0,1.54,12.98
flaky.beer,AVAILABLE,0,1.54,26.26
flaky.best,AVAILABLE,0,1.72,15.96
flaky.click,AVAILABLE,1,76.94,109.69
flaky.garden,AVAILABLE,0,1.54,26.26
flaky.hair,AVAILABLE,0,1.54,12.98
flaky.monster,AVAILABLE,0,1.54,12.98
flaky.rest,AVAILABLE,0,1.54,26.26
flaky.skin,UNAVAILABLE,0,1.54,12.98
flaky.surf,AVAILABLE,0,1.54,26.26
flambe.lol,PENDING,0,0.00,0.00
flambe.space,PENDING,0,0.00,0.00
flambe.pics,PENDING,0,0.00,0.00
flambe.quest,AVAILABLE,0,1.54,12.98
flambe.mom,PENDING,0,0.00,0.00
flambe.beauty,AVAILABLE,0,1.54,12.98
flambe.beer,PENDING,0,0.00,0.00
flambe.best,AVAILABLE,0,1.72,15.96
flambe.click,PENDING,0,0.00,0.00
flambe.garden,PENDING,0,0.00,0.00
flambe.hair,AVAILABLE,0,1.54,12.98
flambe.monster,AVAILABLE,0,1.54,12.98
flambe.rest,PENDING,0,0.00,0.00
flambe.skin,AVAILABLE,0,1.54,12.98
flambe.surf,PENDING,0,0.00,0.00
flay.lol,AVAILABLE,0,1.54,26.26
flay.space,AVAILABLE,1,68.75,273.44
flay.pics,AVAILABLE,0,1.54,26.26
flay.quest,AVAILABLE,0,1.54,12.98
flay.mom,AVAILABLE,0,1.54,26.26
flay.beauty,AVAILABLE,0,1.54,12.98
flay.beer,AVAILABLE,0,1.54,26.26
flay.best,AVAILABLE,0,1.72,15.96
flay.click,AVAILABLE,1,76.94,109.69
flay.garden,AVAILABLE,0,1.54,26.26
flay.hair,AVAILABLE,0,1.54,12.98
flay.monster,AVAILABLE,0,1.54,12.98
flay.rest,AVAILABLE,0,1.54,26.26
flay.skin,UNAVAILABLE,0,1.54,12.98
flay.surf,AVAILABLE,0,1.54,26.26
flit.lol,UNAVAILABLE,0,1.54,26.26
flit.space,PENDING,0,0.00,0.00
flit.pics,AVAILABLE,0,1.54,26.26
flit.quest,PENDING,0,0.00,0.00
flit.mom,AVAILABLE,0,1.54,26.26
