domain,status,premium,reg_price,renew_price
droit.space,UNAVAILABLE,0,1.96,26.26
droit.pics,AVAILABLE,0,1.54,26.26
droit.quest,AVAILABLE,0,1.54,12.98
droit.mom,AVAILABLE,0,1.54,26.26
droit.beauty,AVAILABLE,0,1.54,12.98
droit.beer,AVAILABLE,0,1.54,26.26
droit.best,AVAILABLE,0,1.72,15.96
droit.click,AVAILABLE,1,76.94,109.69
droit.garden,AVAILABLE,0,1.54,26.26
droit.hair,AVAILABLE,0,1.54,12.98
droit.monster,AVAILABLE,0,1.54,12.98
droit.rest,AVAILABLE,0,1.54,26.26
droit.skin,AVAILABLE,0,1.54,12.98
droit.surf,AVAILABLE,0,1.54,26.26
drone.lol,UNAVAILABLE,0,1.54,26.26
drone.space,UNAVAILABLE,0,1.96,26.26
drone.pics,UNAVAILABLE,0,1.54,26.26
drone.quest,AVAILABLE,1,2183.84,2183.84
drone.mom,UNAVAILABLE,0,1.54,26.26
drone.beauty,AVAILABLE,1,2183.84,2183.84
drone.beer,UNAVAILABLE,0,1.54,26.26
drone.best,AVAILABLE,1,76.94,76.94
drone.click,UNAVAILABLE,0,1.54,10.81
drone.garden,UNAVAILABLE,0,1.54,26.26
drone.hair,AVAILABLE,1,2183.84,2183.84
drone.monster,UNAVAILABLE,0,1.54,12.98
drone.rest,UNAVAILABLE,0,1.54,26.26
drone.skin,AVAILABLE,1,2183.84,2183.84
drone.surf,UNAVAILABLE,0,1.54,26.26
dross.lol,UNAVAILABLE,0,1.54,26.26
dross.space,AVAILABLE,1,68.75,273.44
dross.pics,AVAILABLE,0,1.54,26.26
dross.quest,AVAILABLE,0,1.54,12.98
dross.mom,AVAILABLE,0,1.54,26.26
dross.beauty,AVAILABLE,0,1.54,12.98
dross.beer,AVAILABLE,0,1.54,26.26
dross.best,AVAILABLE,0,1.72,15.96
dross.click,AVAILABLE,1,76.94,109.69
dross.garden,AVAILABLE,0,1.54,26.26
dross.hair,AVAILABLE,0,1.54,12.98
dross.monster,AVAILABLE,0,1.54,12.98
dross.rest,AVAILABLE,0,1.54,26.26
dross.skin,AVAILABLE,0,1.54,12.98
dross.surf,AVAILABLE,0,1.54,26.26
druid.lol,UNAVAILABLE,0,1.54,26.26
druid.space,UNAVAILABLE,0,1.96,26.26
druid.pics,AVAILABLE,0,1.54,26.26
druid.quest,UNAVAILABLE,0,1.54,12.98
druid.mom,AVAILABLE,0,1.54,26.26
druid.beauty,AVAILABLE,0,1.54,12.98
druid.beer,AVAILABLE,0,1.54,26.26
druid.best,AVAILABLE,0,1.72,15.96
druid.click,AVAILABLE,1,76.94,109.69
druid.garden,UNAVAILABLE,0,1.54,26.26
druid.hair,AVAILABLE,0,1.54,12.98
druid.monster,UNAVAILABLE,0,1.54,12.98
druid.rest,UNAVAILABLE,0,1.54,26.26
druid.skin,AVAILABLE,0,1.54,12.98
druid.surf,AVAILABLE,0,1.54,26.26
drupe.lol,AVAILABLE,0,1.54,26.26
drupe.space,AVAILABLE,0,1.96,26.26
drupe.pics,AVAILABLE,0,1.54,26.26
drupe.quest,AVAILABLE,0,1.54,12.98
drupe.mom,AVAILABLE,0,1.54,26.26
drupe.beauty,AVAILABLE,0,1.54,12.98
drupe.beer,AVAILABLE,0,1.54,26.26
drupe.best,AVAILABLE,0,1.72,15.96
drupe.click,AVAILABLE,1,76.94,109.69
drupe.garden,AVAILABLE,0,1.54,26.26
drupe.hair,AVAILABLE,0,1.54,12.98
drupe.monster,AVAILABLE,0,1.54,12.98
drupe.rest,AVAILABLE,0,1.54,26.26
drupe.skin,AVAILABLE,0,1.54,12.98
drupe.surf,AVAILABLE,0,1.54,26.26
dryad.lol,AVAILABLE,0,1.54,26.26
dryad.space,UNAVAILABLE,0,1.96,26.26
dryad.pics,AVAILABLE,0,1.54,26.26
dryad.quest,AVAILABLE,0,1.54,12.98
dryad.mom,AVAILABLE,0,1.54,26.26
dryad.beauty,AVAILABLE,0,1.54,12.98
dryad.beer,AVAILABLE,0,1.54,26.26
dryad.best,AVAILABLE,0,1.72,15.96
dryad.click,AVAILABLE,1,76.94,109.69
dryad.garden,AVAILABLE,0,1.54,26.26
dryad.hair,AVAILABLE,0,1.54,12.98
dryad.monster,AVAILABLE,0,1.54,12.98
dryad.rest,UNAVAILABLE,0,1.54,26.26
dryad.skin,AVAILABLE,0,1.54,12.98
dryad.surf,AVAILABLE,0,1.54,26.26
dulse.lol,AVAILABLE,0,1.54,26.26
dulse.space,AVAILABLE,0,1.96,26.26
dulse.pics,AVAILABLE,0,1.54,26.26
dulse.quest,AVAILABLE,0,1.54,12.98
dulse.mom,AVAILABLE,0,1.54,26.26
dulse.beauty,AVAILABLE,0,1.54,12.98
dulse.beer,AVAILABLE,0,1.54,26.26
dulse.best,AVAILABLE,0,1.72,15.96
dulse.click,AVAILABLE,1,76.94,109.69
dulse.garden,AVAILABLE,0,1.54,26.26
dulse.hair,AVAILABLE,0,1.54,12.98
dulse.monster,AVAILABLE,0,1.54,12.98
dulse.rest,AVAILABLE,0,1.54,26.26
dulse.skin,AVAILABLE,0,1.54,12.98
dulse.surf,AVAILABLE,0,1.54,26.26
dunlin.lol,AVAILABLE,0,1.54,26.26
dunlin.space,AVAILABLE,1,27.82,109.69
dunlin.pics,AVAILABLE,0,1.54,26.26
dunlin.quest,AVAILABLE,0,1.54,12.98
dunlin.mom,AVAILABLE,0,1.54,26.26
dunlin.beauty,AVAILABLE,0,1.54,12.98
dunlin.beer,UNAVAILABLE,0,1.54,26.26
dunlin.best,AVAILABLE,0,1.72,15.96
dunlin.click,AVAILABLE,0,1.54,10.81
dunlin.garden,AVAILABLE,0,1.54,26.26
dunlin.hair,AVAILABLE,0,1.54,12.98
dunlin.monster,AVAILABLE,0,1.54,12.98
dunlin.rest,AVAILABLE,0,1.54,26.26
dunlin.skin,AVAILABLE,0,1.54,12.98
dunlin.surf,AVAILABLE,0,1.54,26.26
edda.lol,AVAILABLE,0,1.54,26.26
edda.space,UNAVAILABLE,0,1.96,26.26
edda.pics,AVAILABLE,0,1.54,26.26
edda.quest,AVAILABLE,0,1.54,12.98
edda.mom,AVAILABLE,0,1.54,26.26
edda.beauty,AVAILABLE,0,1.54,12.98
edda.beer,AVAILABLE,0,1.54,26.26
edda.best,AVAILABLE,0,1.72,15.96
edda.click,AVAILABLE,1,76.94,109.69
edda.garden,AVAILABLE,0,1.54,26.26
edda.hair,AVAILABLE,0,1.54,12.98
edda.monster,AVAILABLE,0,1.54,12.98
edda.rest,AVAILABLE,0,1.54,26.26
edda.skin,AVAILABLE,0,1.54,12.98
edda.surf,AVAILABLE,0,1.54,26.26
eddy.lol,UNAVAILABLE,0,1.54,26.26
eddy.space,AVAILABLE,1,136.98,546.35
eddy.pics,AVAILABLE,0,1.54,26.26
eddy.quest,AVAILABLE,0,1.54,12.98
eddy.mom,AVAILABLE,0,1.54,26.26
eddy.beauty,AVAILABLE,0,1.54,12.98
eddy.beer,AVAILABLE,0,1.54,26.26
eddy.best,UNAVAILABLE,0,1.72,15.96
eddy.click,AVAILABLE,1,76.94,109.69
eddy.garden,AVAILABLE,0,1.54,26.26
eddy.hair,AVAILABLE,0,1.54,12.98
eddy.monster,AVAILABLE,0,1.54,12.98
eddy.rest,AVAILABLE,0,1.54,26.26
eddy.skin,AVAILABLE,0,1.54,12.98
eddy.surf,UNAVAILABLE,1,87.86,87.86
egret.lol,AVAILABLE,0,1.54,26.26
egret.space,AVAILABLE,1,27.82,109.69
egret.pics,AVAILABLE,0,1.54,26.26
egret.quest,AVAILABLE,0,1.54,12.98
egret.mom,AVAILABLE,0,1.54,26.26
egret.beauty,AVAILABLE,0,1.54,12.98
egret.beer,AVAILABLE,0,1.54,26.26
egret.best,AVAILABLE,0,1.72,15.96
egret.click,AVAILABLE,1,76.94,109.69
egret.garden,AVAILABLE,0,1.54,26.26
egret.hair,AVAILABLE,0,1.54,12.98
egret.monster,AVAILABLE,0,1.54,12.98
egret.rest,AVAILABLE,0,1.54,26.26
egret.skin,AVAILABLE,0,1.54,12.98
egret.surf,AVAILABLE,0,1.54,26.26
elegy.lol,AVAILABLE,0,1.54,26.26
elegy.space,UNAVAILABLE,1,27.82,109.69
elegy.pics,AVAILABLE,0,1.54,26.26
elegy.quest,AVAILABLE,0,1.54,12.98
elegy.mom,AVAILABLE,0,1.54,26.26
elegy.beauty,AVAILABLE,0,1.54,12.98
elegy.beer,AVAILABLE,0,1.54,26.26
elegy.best,AVAILABLE,0,1.72,15.96
elegy.click,AVAILABLE,1,76.94,109.69
elegy.garden,AVAILABLE,0,1.54,26.26
elegy.hair,AVAILABLE,0,1.54,12.98
elegy.monster,AVAILABLE,0,1.54,12.98
elegy.rest,AVAILABLE,0,1.54,26.26
elegy.skin,AVAILABLE,0,1.54,12.98
elegy.surf,AVAILABLE,0,1.54,26.26
elm.lol,UNAVAILABLE,0,1.54,26.26
elm.space,AVAILABLE,1,136.98,546.35
elm.pics,UNAVAILABLE,0,1.54,26.26
elm.quest,AVAILABLE,0,1.54,12.98
elm.mom,AVAILABLE,0,1.54,26.26
elm.beauty,AVAILABLE,0,1.54,12.98
elm.beer,AVAILABLE,1,44.19,27.82
elm.best,UNAVAILABLE,0,1.72,15.96
elm.click,AVAILABLE,1,382.61,546.35
elm.garden,UNAVAILABLE,1,44.19,27.82
elm.hair,AVAILABLE,0,1.54,12.98
elm.monster,AVAILABLE,0,1.54,12.98
elm.rest,AVAILABLE,1,69.30,98.77
elm.skin,AVAILABLE,0,1.54,12.98
elm.surf,AVAILABLE,1,44.19,27.82
emmer.lol,PENDING,0,0.00,0.00
emmer.space,PENDING,0,0.00,0.00
emmer.pics,PENDING,0,0.00,0.00
emmer.quest,AVAILABLE,0,1.54,12.98
emmer.mom,PENDING,0,0.00,0.00
emmer.beauty,AVAILABLE,0,1.54,12.98
emmer.beer,UNAVAILABLE,0,1.54,26.26
emmer.best,AVAILABLE,0,1.72,15.96
emmer.click,PENDING,0,0.00,0.00
emmer.garden,AVAILABLE,0,1.54,26.26
emmer.hair,AVAILABLE,0,1.54,12.98
emmer.monster,AVAILABLE,0,1.54,12.98
emmer.rest,PENDING,0,0.00,0.00
emmer.skin,AVAILABLE,0,1.54,12.98
emmer.surf,AVAILABLE,0,1.54,26.26
ergot.lol,UNAVAILABLE,0,1.54,26.26
ergot.space,AVAILABLE,1,27.82,109.69
ergot.pics,AVAILABLE,0,1.54,26.26
ergot.quest,AVAILABLE,0,1.54,12.98
ergot.mom,AVAILABLE,0,1.54,26.26
ergot.beauty,AVAILABLE,0,1.54,12.98
ergot.beer,AVAILABLE,0,1.54,26.26
ergot.best,AVAILABLE,0,1.72,15.96
ergot.click,AVAILABLE,1,76.94,109.69
ergot.garden,AVAILABLE,0,1.54,26.26
ergot.hair,AVAILABLE,0,1.54,12.98
ergot.monster,AVAILABLE,0,1.54,12.98
ergot.rest,AVAILABLE,0,1.54,26.26
ergot.skin,AVAILABLE,0,1.54,12.98
ergot.surf,AVAILABLE,0,1.54,26.26
esker.lol,UNAVAILABLE,0,1.54,26.26
esker.space,AVAILABLE,1,68.75,273.44
esker.pics,AVAILABLE,0,1.54,26.26
esker.quest,AVAILABLE,0,1.54,12.98
esker.mom,AVAILABLE,0,1.54,26.26
esker.beauty,AVAILABLE,0,1.54,12.98
esker.beer,PENDING,0,0.00,0.00
esker.best,AVAILABLE,0,1.72,15.96
esker.click,AVAILABLE,1,76.94,109.69
esker.garden,PENDING,0,0.00,0.00
esker.hair,AVAILABLE,0,1.54,12.98
esker.monster,AVAILABLE,0,1.54,12.98
esker.rest,AVAILABLE,0,1.54,26.26
esker.skin,AVAILABLE,0,1.54,12.98
esker.surf,PENDING,0,0.00,0.00
ethos.lol,UNAVAILABLE,0,1.54,26.26
ethos.space,UNAVAILABLE,0,1.96,26.26
ethos.pics,UNAVAILABLE,0,1.54,26.26
ethos.quest,UNAVAILABLE,0,1.54,12.98
ethos.mom,UNAVAILABLE,0,1.54,26.26
ethos.beauty,UNAVAILABLE,0,1.54,12.98
ethos.beer,AVAILABLE,0,1.54,26.26
ethos.best,UNAVAILABLE,0,1.72,15.96
ethos.click,AVAILABLE,1,382.61,546.35
ethos.garden,UNAVAILABLE,0,1.54,26.26
ethos.hair,UNAVAILABLE,0,1.54,12.98
ethos.monster,UNAVAILABLE,0,1.54,12.98
ethos.rest,AVAILABLE,0,1.54,26.26
ethos.skin,UNAVAILABLE,0,1.54,12.98
ethos.surf,AVAILABLE,0,1.54,26.26
ewe.lol,UNAVAILABLE,0,1.54,26.26
ewe.space,AVAILABLE,1,68.75,273.44
ewe.pics,UNAVAILABLE,0,1.54,26.26
ewe.quest,AVAILABLE,0,1.54,12.98
ewe.mom,UNAVAILABLE,0,1.54,26.26
ewe.beauty,AVAILABLE,0,1.54,12.98
ewe.beer,AVAILABLE,1,44.19,27.82
ewe.best,AVAILABLE,0,1.72,15.96
ewe.click,AVAILABLE,1,382.61,546.35
ewe.garden,AVAILABLE,1,44.19,27.82
ewe.hair,AVAILABLE,0,1.54,12.98
ewe.monster,UNAVAILABLE,0,1.54,12.98
ewe.rest,UNAVAILABLE,0,1.54,26.26
ewe.skin,AVAILABLE,0,1.54,12.98
ewe.surf,AVAILABLE,1,44.19,27.82
fable.lol,UNAVAILABLE,0,1.54,26.26
fable.space,AVAILABLE,1,68.75,273.44
fable.pics,UNAVAILABLE,0,1.54,26.26
fable.quest,UNAVAILABLE,0,1.54,12.98
fable.mom,AVAILABLE,0,1.54,26.26
fable.beauty,UNAVAILABLE,0,1.54,12.98
fable.beer,UNAVAILABLE,0,1.54,26.26
fable.best,AVAILABLE,0,1.72,15.96
fable.click,AVAILABLE,1,76.94,109.69
fable.garden,UNAVAILABLE,0,1.54,26.26
fable.hair,AVAILABLE,0,1.54,12.98
fable.monster,UNAVAILABLE,0,1.54,12.98
fable.rest,AVAILABLE,0,1.54,26.26
fable.skin,AVAILABLE,0,1.54,12.98
fable.surf,AVAILABLE,0,1.54,26.26
fain.lol,AVAILABLE,0,1.54,26.26
fain.space,AVAILABLE,1,68.75,273.44
fain.pics,AVAILABLE,0,1.54,26.26
fain.quest,AVAILABLE,0,1.54,12.98
fain.mom,AVAILABLE,0,1.54,26.26
fain.beauty,AVAILABLE,0,1.54,12.98
fain.beer,AVAILABLE,1,44.19,27.82
fain.best,AVAILABLE,0,1.72,15.96
fain.click,AVAILABLE,1,76.94,109.69
fain.garden,AVAILABLE,0,1.54,26.26
fain.hair,AVAILABLE,0,1.54,12.98
fain.monster,AVAILABLE,0,1.54,12.98
fain.rest,AVAILABLE,0,1.54,26.26
fain.skin,AVAILABLE,0,1.54,12.98
fain.surf,AVAILABLE,0,1.54,26.26
farro.lol,AVAILABLE,0,1.54,26.26
farro.space,AVAILABLE,1,68.75,273.44
farro.pics,AVAILABLE,0,1.54,26.26
farro.quest,AVAILABLE,0,1.54,12.98
farro.mom,AVAILABLE,0,1.54,26.26
farro.beauty,AVAILABLE,0,1.54,12.98
farro.beer,AVAILABLE,0,1.54,26.26
farro.best,AVAILABLE,0,1.72,15.96
farro.click,AVAILABLE,0,1.54,10.81
farro.garden,AVAILABLE,0,1.54,26.26
farro.hair,AVAILABLE,0,1.54,12.98
farro.monster,AVAILABLE,0,1.54,12.98
farro.rest,AVAILABLE,0,1.54,26.26
farro.skin,AVAILABLE,0,1.54,12.98
farro.surf,AVAILABLE,0,1.54,26.26
felt.lol,UNAVAILABLE,0,1.54,26.26
felt.space,UNAVAILABLE,1,273.44,1092.18
felt.pics,AVAILABLE,0,1.54,26.26
felt.quest,AVAILABLE,0,1.54,12.98
felt.mom,AVAILABLE,0,1.54,26.26
felt.beauty,AVAILABLE,0,1.54,12.98
felt.beer,AVAILABLE,0,1.54,26.26
felt.best,AVAILABLE,0,1.72,15.96
felt.click,AVAILABLE,1,76.94,109.69
felt.garden,AVAILABLE,0,1.54,26.26
felt.hair,AVAILABLE,0,1.54,12.98
felt.monster,AVAILABLE,0,1.54,12.98
felt.rest,AVAILABLE,0,1.54,26.26
felt.skin,AVAILABLE,0,1.54,12.98
felt.surf,AVAILABLE,0,1.54,26.26
fen.lol,AVAILABLE,1,710.10,710.10
fen.space,AVAILABLE,1,68.75,273.44
fen.pics,AVAILABLE,0,1.54,26.26
fen.quest,AVAILABLE,1,710.10,710.10
fen.mom,AVAILABLE,1,710.10,710.10
fen.beauty,AVAILABLE,1,710.10,13.74
fen.beer,AVAILABLE,1,44.19,27.82
fen.best,AVAILABLE,0,1.72,15.96
fen.click,AVAILABLE,1,76.94,109.69
fen.garden,AVAILABLE,1,44.19,27.82
fen.hair,AVAILABLE,1,710.10,13.74
fen.monster,AVAILABLE,0,1.54,12.98
fen.rest,UNAVAILABLE,0,1.54,26.26
fen.skin,AVAILABLE,1,710.10,13.74
fen.surf,AVAILABLE,1,44.19,27.82
fennel.lol,AVAILABLE,0,1.54,26.26
fennel.space,AVAILABLE,1,68.75,273.44
fennel.pics,AVAILABLE,0,1.54,26.26
fennel.quest,AVAILABLE,0,1.54,12.98
fennel.mom,AVAILABLE,0,1.54,26.26
fennel.beauty,AVAILABLE,0,1.54,12.98
fennel.beer,AVAILABLE,1,44.19,27.82
fennel.best,AVAILABLE,0,1.72,15.96
fennel.click,AVAILABLE,0,1.54,10.81
fennel.garden,AVAILABLE,0,1.54,26.26
fennel.hair,AVAILABLE,0,1.54,12.98
fennel.monster,AVAILABLE,0,1.54,12.98
fennel.rest,AVAILABLE,0,1.54,26.26
fennel.skin,AVAILABLE,0,1.54,12.98
fennel.surf,AVAILABLE,0,1.54,26.26
fern.lol,UNAVAILABLE,0,1.54,26.26
fern.space,UNAVAILABLE,1,68.75,273.44
fern.pics,AVAILABLE,0,1.54,26.26
fern.quest,AVAILABLE,0,1.54,12.98
fern.mom,AVAILABLE,0,1.54,26.26
fern.beauty,UNAVAILABLE,0,1.54,12.98
fern.beer,UNAVAILABLE,0,1.54,26.26
fern.best,UNAVAILABLE,0,1.72,15.96
fern.click,AVAILABLE,1,76.94,109.69
fern.garden,UNAVAILABLE,1,437.19,27.82
fern.hair,AVAILABLE,0,1.54,12.98
fern.monster,AVAILABLE,0,1.54,12.98
fern.rest,AVAILABLE,0,1.54,26.26
fern.skin,AVAILABLE,0,1.54,12.98
fern.surf,AVAILABLE,0,1.54,26.26
fetid.lol,AVAILABLE,0,1.54,26.26
fetid.space,AVAILABLE,1,27.82,109.69
fetid.pics,AVAILABLE,0,1.54,26.26
fetid.quest,AVAILABLE,0,1.54,12.98
fetid.mom,AVAILABLE,0,1.54,26.26
fetid.beauty,AVAILABLE,0,1.54,12.98
fetid.beer,AVAILABLE,0,1.54,26.26
fetid.best,AVAILABLE,0,1.72,15.96
fetid.click,AVAILABLE,1,76.94,109.69
fetid.garden,AVAILABLE,0,1.54,26.26
fetid.hair,AVAILABLE,0,1.54,12.98
fetid.monster,UNAVAILABLE,0,1.54,12.98
fetid.rest,AVAILABLE,0,1.54,26.26
fetid.skin,AVAILABLE,0,1.54,12.98
fetid.surf,AVAILABLE,0,1.54,26.26
finch.lol,UNAVAILABLE,0,1.54,26.26
finch.space,AVAILABLE,1,273.44,1092.18
finch.pics,UNAVAILABLE,0,1.54,26.26
finch.quest,AVAILABLE,0,1.54,12.98
finch.mom,AVAILABLE,0,1.54,26.26
finch.beauty,AVAILABLE,0,1.54,12.98
finch.beer,AVAILABLE,0,1.54,26.26
finch.best,AVAILABLE,0,1.72,15.96
finch.click,AVAILABLE,1,382.61,546.35
finch.garden,AVAILABLE,0,1.54,26.26
finch.hair,AVAILABLE,0,1.54,12.98
finch.monster,UNAVAILABLE,0,1.54,12.98
finch.rest,AVAILABLE,0,1.54,26.26
finch.skin,AVAILABLE,0,1.54,12.98
finch.surf,AVAILABLE,0,1.54,26.26
firth.lol,AVAILABLE,0,1.54,26.26
firth.space,AVAILABLE,1,68.75,273.44
firth.pics,AVAILABLE,0,1.54,26.26
firth.quest,AVAILABLE,0,1.54,12.98
firth.mom,AVAILABLE,0,1.54,26.26
firth.beauty,AVAILABLE,0,1.54,12.98
firth.beer,AVAILABLE,0,1.54,26.26
firth.best,AVAILABLE,0,1.72,15.96
firth.click,AVAILABLE,1,76.94,109.69
firth.garden,AVAILABLE,0,1.54,26.26
firth.hair,AVAILABLE,0,1.54,12.98
firth.monster,AVAILABLE,0,1.54,12.98
firth.rest,AVAILABLE,0,1.54,26.26
firth.skin,AVAILABLE,0,1.54,12.98
firth.surf,AVAILABLE,0,1.54,26.26
fjord.lol,UNAVAILABLE,0,1.54,26.26
fjord.space,AVAILABLE,1,68.75,273.44
fjord.pics,AVAILABLE,0,1.54,26.26
fjord.quest,UNAVAILABLE,0,1.54,12.98
fjord.mom,AVAILABLE,0,1.54,26.26
fjord.beauty,AVAILABLE,0,1.54,12.98
fjord.beer,AVAILABLE,0,1.54,26.26
fjord.best,AVAILABLE,0,1.72,15.96
fjord.click,AVAILABLE,1,76.94,109.69
fjord.garden,AVAILABLE,0,1.54,26.26
fjord.hair,AVAILABLE,0,1.54,12.98
fjord.monster,AVAILABLE,0,1.54,12.98
fjord.rest,AVAILABLE,0,1.54,26.26
fjord.skin,AVAILABLE,0,1.54,12.98
fjord.surf,AVAILABLE,0,1.54,26.26
floe.lol,AVAILABLE,0,1.54,26.26
floe.space,AVAILABLE,1,68.75,273.44
floe.pics,AVAILABLE,0,1.54,26.26
floe.quest,AVAILABLE,0,1.54,12.98
floe.mom,AVAILABLE,0,1.54,26.26
floe.beauty,AVAILABLE,0,1.54,12.98
floe.beer,AVAILABLE,0,1.54,26.26
floe.best,AVAILABLE,0,1.72,15.96
floe.click,AVAILABLE,1,76.94,109.69
floe.garden,UNAVAILABLE,0,1.54,26.26
floe.hair,AVAILABLE,0,1.54,12.98
floe.monster,AVAILABLE,0,1.54,12.98
floe.rest,AVAILABLE,0,1.54,26.26
floe.skin,AVAILABLE,0,1.54,12.98
floe.surf,AVAILABLE,0,1.54,26.26
flume.lol,AVAILABLE,0,1.54,26.26
flume.space,UNAVAILABLE,0,1.96,26.26
flume.pics,AVAILABLE,0,1.54,26.26
flume.quest,AVAILABLE,0,1.54,12.98
flume.mom,AVAILABLE,0,1.54,26.26
flume.beauty,AVAILABLE,0,1.54,12.98
flume.beer,AVAILABLE,0,1.54,26.26
flume.best,AVAILABLE,0,1.72,15.96
flume.click,AVAILABLE,1,76.94,109.69
flume.garden,AVAILABLE,0,1.54,26.26
flume.hair,AVAILABLE,0,1.54,12.98
flume.monster,AVAILABLE,0,1.54,12.98
flume.rest,AVAILABLE,0,1.54,26.26
flume.skin,AVAILABLE,0,1.54,12.98
flume.surf,AVAILABLE,0,1.54,26.26
flux.lol,AVAILABLE,1,2183.84,2183.84
flux.space,UNAVAILABLE,1,136.98,546.35
flux.pics,AVAILABLE,1,2183.84,2183.84
flux.quest,AVAILABLE,1,2183.84,2183.84
flux.mom,AVAILABLE,1,2183.84,2183.84
flux.beauty,AVAILABLE,1,2183.84,2183.84
flux.beer,UNAVAILABLE,0,1.54,26.26
flux.best,UNAVAILABLE,0,1.72,15.96
flux.click,UNAVAILABLE,0,1.54,10.81
flux.garden,UNAVAILABLE,1,873.85,27.82
flux.hair,AVAILABLE,1,2183.84,2183.84
flux.monster,UNAVAILABLE,0,1.54,12.98
flux.rest,UNAVAILABLE,0,1.54,26.26
flux.skin,AVAILABLE,1,2183.84,2183.84
flux.surf,UNAVAILABLE,0,1.54,26.26
foal.lol,AVAILABLE,0,1.54,26.26
foal.space,AVAILABLE,1,27.82,109.69
foal.pics,UNAVAILABLE,0,1.54,26.26
foal.quest,AVAILABLE,0,1.54,12.98
foal.mom,AVAILABLE,0,1.54,26.26
foal.beauty,AVAILABLE,0,1.54,12.98
foal.beer,AVAILABLE,0,1.54,26.26
foal.best,AVAILABLE,0,1.72,15.96
foal.click,AVAILABLE,1,76.94,109.69
foal.garden,AVAILABLE,0,1.54,26.26
foal.hair,AVAILABLE,0,1.54,12.98
foal.monster,AVAILABLE,0,1.54,12.98
foal.rest,AVAILABLE,0,1.54,26.26
foal.skin,AVAILABLE,0,1.54,12.98
foal.surf,AVAILABLE,0,1.54,26.26
forge.lol,UNAVAILABLE,0,1.54,26.26
forge.space,UNAVAILABLE,0,1.96,26.26
forge.pics,UNAVAILABLE,0,1.54,26.26
forge.quest,UNAVAILABLE,0,1.54,12.98
forge.mom,UNAVAILABLE,0,1.54,26.26
forge.beauty,UNAVAILABLE,0,1.54,12.98
forge.beer,UNAVAILABLE,0,1.54,26.26
forge.best,UNAVAILABLE,0,1.72,15.96
forge.click,AVAILABLE,1,382.61,546.35
forge.garden,UNAVAILABLE,0,1.54,26.26
forge.hair,AVAILABLE,0,1.54,12.98
forge.monster,UNAVAILABLE,0,1.54,12.98
forge.rest,UNAVAILABLE,0,1.54,26.26
forge.skin,AVAILABLE,0,1.54,12.98
forge.surf,UNAVAILABLE,0,1.54,26.26
frond.lol,AVAILABLE,0,1.54,26.26
frond.space,UNAVAILABLE,1,27.82,109.69
frond.pics,AVAILABLE,0,1.54,26.26
frond.quest,AVAILABLE,0,1.54,12.98
frond.mom,AVAILABLE,0,1.54,26.26
frond.beauty,AVAILABLE,0,1.54,12.98
frond.beer,AVAILABLE,0,1.54,26.26
frond.best,AVAILABLE,0,1.72,15.96
frond.click,AVAILABLE,1,76.94,109.69
frond.garden,AVAILABLE,0,1.54,26.26
frond.hair,AVAILABLE,0,1.54,12.98
frond.monster,AVAILABLE,0,1.54,12.98
frond.rest,AVAILABLE,0,1.54,26.26
frond.skin,AVAILABLE,0,1.54,12.98
frond.surf,AVAILABLE,0,1.54,26.26
furrow.lol,AVAILABLE,0,1.54,26.26
furrow.space,AVAILABLE,1,68.75,273.44
furrow.pics,AVAILABLE,0,1.54,26.26
furrow.quest,AVAILABLE,0,1.54,12.98
furrow.mom,AVAILABLE,0,1.54,26.26
furrow.beauty,AVAILABLE,0,1.54,12.98
furrow.beer,AVAILABLE,0,1.54,26.26
furrow.best,AVAILABLE,0,1.72,15.96
furrow.click,AVAILABLE,0,1.54,10.81
furrow.garden,AVAILABLE,0,1.54,26.26
furrow.hair,AVAILABLE,0,1.54,12.98
furrow.monster,AVAILABLE,0,1.54,12.98
furrow.rest,AVAILABLE,0,1.54,26.26
furrow.skin,AVAILABLE,0,1.54,12.98
furrow.surf,AVAILABLE,0,1.54,26.26
furze.lol,AVAILABLE,0,1.54,26.26
furze.space,AVAILABLE,1,68.75,273.44
furze.pics,AVAILABLE,0,1.54,26.26
furze.quest,AVAILABLE,0,1.54,12.98
furze.mom,AVAILABLE,0,1.54,26.26
furze.beauty,AVAILABLE,0,1.54,12.98
furze.beer,AVAILABLE,0,1.54,26.26
furze.best,AVAILABLE,0,1.72,15.96
furze.click,AVAILABLE,1,76.94,109.69
furze.garden,AVAILABLE,0,1.54,26.26
furze.hair,AVAILABLE,0,1.54,12.98
furze.monster,AVAILABLE,0,1.54,12.98
furze.rest,AVAILABLE,0,1.54,26.26
furze.skin,AVAILABLE,0,1.54,12.98
furze.surf,AVAILABLE,0,1.54,26.26
gauge.lol,UNAVAILABLE,0,1.54,26.26
gauge.space,AVAILABLE,1,273.44,1092.18
gauge.pics,AVAILABLE,0,1.54,26.26
gauge.quest,AVAILABLE,0,1.54,12.98
gauge.mom,AVAILABLE,0,1.54,26.26
gauge.beauty,AVAILABLE,0,1.54,12.98
gauge.beer,AVAILABLE,0,1.54,26.26
gauge.best,AVAILABLE,0,1.72,15.96
gauge.click,AVAILABLE,1,76.94,109.69
gauge.garden,AVAILABLE,0,1.54,26.26
gauge.hair,AVAILABLE,0,1.54,12.98
gauge.monster,AVAILABLE,0,1.54,12.98
gauge.rest,AVAILABLE,0,1.54,26.26
